kernel,mesh_width,mesh_height,nb_iterations,nb_repeat,rep,timing,check_status
stencil_avx2,40,40,100,10,8,3.051340e-04,0
stencil_avx2,40,40,100,10,9,3.052070e-04,0
stencil_avx2,40,45,100,10,0,2.499610e-04,0
stencil_avx2,40,45,100,10,1,2.416450e-04,0
stencil_avx2,40,45,100,10,2,2.337190e-04,0
stencil_avx2,40,45,100,10,3,2.379560e-04,0
stencil_avx2,40,45,100,10,4,2.336210e-04,0
stencil_avx2,40,45,100,10,5,2.377450e-04,0
stencil_avx2,40,45,100,10,6,2.337050e-04,0
stencil_avx2,40,45,100,10,7,2.383110e-04,0
stencil_avx2,40,45,100,10,8,2.332970e-04,0
stencil_avx2,40,45,100,10,9,2.389060e-04,0
stencil_avx2,40,50,100,10,0,3.642200e-04,0
stencil_avx2,40,50,100,10,1,3.549780e-04,0
stencil_avx2,40,50,100,10,2,3.541950e-04,0
stencil_avx2,40,50,100,10,3,3.585210e-04,0
stencil_avx2,40,50,100,10,4,3.598930e-04,0
stencil_avx2,40,50,100,10,5,3.535550e-04,0
stencil_avx2,40,50,100,10,6,3.542450e-04,0
stencil_avx2,40,50,100,10,7,3.611760e-04,0
stencil_avx2,40,50,100,10,8,3.605080e-04,0
stencil_avx2,40,50,100,10,9,3.539910e-04,0
stencil_avx2,40,100,100,10,0,7.155710e-04,0
stencil_avx2,40,100,100,10,1,7.005940e-04,0
stencil_avx2,40,100,100,10,2,6.929710e-04,0
stencil_avx2,40,100,100,10,3,7.002280e-04,0
stencil_avx2,40,100,100,10,4,6.920360e-04,0
stencil_avx2,40,100,100,10,5,6.987460e-04,0
stencil_avx2,40,100,100,10,6,6.930960e-04,0
stencil_avx2,40,100,100,10,7,6.984240e-04,0
stencil_avx2,40,100,100,10,8,6.916400e-04,0
stencil_avx2,40,100,100,10,9,6.612950e-04,0
stencil_avx2,40,1000,100,10,0,1.534282e-02,0
stencil_avx2,40,1000,100,10,1,1.258278e-02,0
stencil_avx2,40,1000,100,10,2,1.082107e-02,0
stencil_avx2,40,1000,100,10,3,9.662363e-03,0
stencil_avx2,40,1000,100,10,4,8.821482e-03,0
stencil_avx2,40,1000,100,10,5,8.142657e-03,0
stencil_avx2,40,1000,100,10,6,7.606083e-03,0
stencil_avx2,40,1000,100,10,7,7.444304e-03,0
stencil_avx2,40,1000,100,10,8,7.446771e-03,0
stencil_avx2,40,1000,100,10,9,7.444496e-03,0
stencil_avx2,40,2000,100,10,0,3.059641e-02,0
stencil_avx2,40,2000,100,10,1,2.260036e-02,0
stencil_avx2,40,2000,100,10,2,1.855218e-02,0
stencil_avx2,40,2000,100,10,3,1.657783e-02,0
stencil_avx2,40,2000,100,10,4,1.654412e-02,0
stencil_avx2,40,2000,100,10,5,1.655673e-02,0
stencil_avx2,40,2000,100,10,6,1.654679e-02,0
stencil_avx2,40,2000,100,10,7,1.654893e-02,0
stencil_avx2,40,2000,100,10,8,1.654157e-02,0
stencil_avx2,40,2000,100,10,9,1.654808e-02,0
stencil_avx2,45,5,100,10,0,5.479900e-05,0
stencil_avx2,45,5,100,10,1,4.158700e-05,0
stencil_avx2,45,5,100,10,2,4.143300e-05,0
stencil_avx2,45,5,100,10,3,4.119800e-05,0
stencil_avx2,45,5,100,10,4,4.147500e-05,0
stencil_avx2,45,5,100,10,5,4.123700e-05,0
stencil_avx2,45,5,100,10,6,4.140300e-05,0
stencil_avx2,45,5,100,10,7,4.137300e-05,0
stencil_avx2,45,5,100,10,8,4.112400e-05,0
stencil_avx2,45,5,100,10,9,4.158900e-05,0
stencil_avx2,45,10,100,10,0,8.273200e-05,0
stencil_avx2,45,10,100,10,1,7.846600e-05,0
stencil_avx2,45,10,100,10,2,6.761800e-05,0
stencil_avx2,45,10,100,10,3,6.740900e-05,0
stencil_avx2,45,10,100,10,4,6.749900e-05,0
stencil_avx2,45,10,100,10,5,6.764900e-05,0
stencil_avx2,45,10,100,10,6,6.763500e-05,0
stencil_avx2,45,10,100,10,7,6.765100e-05,0
stencil_avx2,45,10,100,10,8,7.185100e-05,0
stencil_avx2,45,10,100,10,9,6.769400e-05,0
stencil_avx2,45,15,100,10,0,1.034780e-04,0
stencil_avx2,45,15,100,10,1,8.810300e-05,0
stencil_avx2,45,15,100,10,2,8.778900e-05,0
stencil_avx2,45,15,100,10,3,8.784000e-05,0
stencil_avx2,45,15,100,10,4,8.809000e-05,0
stencil_avx2,45,15,100,10,5,8.809700e-05,0
stencil_avx2,45,15,100,10,6,8.781400e-05,0
stencil_avx2,45,15,100,10,7,8.779600e-05,0
stencil_avx2,45,15,100,10,8,8.814800e-05,0
stencil_avx2,45,15,100,10,9,8.809300e-05,0
stencil_avx2,45,20,100,10,0,1.373120e-04,0
stencil_avx2,45,20,100,10,1,1.231510e-04,0
stencil_avx2,45,20,100,10,2,1.332580e-04,0
stencil_avx2,45,20,100,10,3,1.234600e-04,0
stencil_avx2,45,20,100,10,4,1.233500e-04,0
stencil_avx2,45,20,100,10,5,1.234440e-04,0
stencil_avx2,45,20,100,10,6,1.234710e-04,0
stencil_avx2,45,20,100,10,7,1.230810e-04,0
stencil_avx2,45,20,100,10,8,1.230800e-04,0
stencil_avx2,45,20,100,10,9,1.230650e-04,0
stencil_avx2,45,25,100,10,0,1.760570e-04,0
stencil_avx2,45,25,100,10,1,1.594350e-04,0
stencil_avx2,45,25,100,10,2,1.596670e-04,0
stencil_avx2,45,25,100,10,3,1.598820e-04,0
stencil_avx2,45,25,100,10,4,1.661950e-04,0
stencil_avx2,45,25,100,10,5,1.729760e-04,0
stencil_avx2,45,25,100,10,6,1.662580e-04,0
stencil_avx2,45,25,100,10,7,1.660780e-04,0
stencil_avx2,45,25,100,10,8,1.718520e-04,0
stencil_avx2,45,25,100,10,9,1.662910e-04,0
stencil_avx2,45,30,100,10,0,2.120500e-04,0
stencil_avx2,45,30,100,10,1,1.837420e-04,0
stencil_avx2,45,30,100,10,2,1.836900e-04,0
stencil_avx2,45,30,100,10,3,1.835050e-04,0
stencil_avx2,45,30,100,10,4,1.884930e-04,0
stencil_avx2,45,30,100,10,5,1.835820e-04,0
stencil_avx2,45,30,100,10,6,1.835670e-04,0
stencil_avx2,45,30,100,10,7,1.837630e-04,0
stencil_avx2,45,30,100,10,8,1.836810e-04,0
stencil_avx2,45,30,100,10,9,1.884280e-04,0
stencil_avx2,45,35,100,10,0,2.366610e-04,0
stencil_avx2,45,35,100,10,1,2.059020e-04,0
stencil_avx2,45,35,100,10,2,2.113810e-04,0
stencil_avx2,45,35,100,10,3,2.057600e-04,0
stencil_avx2,45,35,100,10,4,2.060170e-04,0
stencil_avx2,45,35,100,10,5,2.063250e-04,0
stencil_avx2,45,35,100,10,6,2.061090e-04,0
stencil_avx2,45,35,100,10,7,2.060920e-04,0
stencil_avx2,45,35,100,10,8,2.061200e-04,0
stencil_avx2,45,35,100,10,9,2.101920e-04,0
stencil_avx2,45,40,100,10,0,2.536210e-04,0
stencil_avx2,45,40,100,10,1,2.477880e-04,0
stencil_avx2,45,40,100,10,2,2.382960e-04,0
stencil_avx2,45,40,100,10,3,2.427140e-04,0
stencil_avx2,45,40,100,10,4,2.378160e-04,0
stencil_avx2,45,40,100,10,5,2.444540e-04,0
stencil_avx2,45,40,100,10,6,2.379890e-04,0
stencil_avx2,45,40,100,10,7,2.433700e-04,0
stencil_avx2,45,40,100,10,8,2.375010e-04,0
stencil_avx2,45,40,100,10,9,2.425070e-04,0
stencil_avx2,45,45,100,10,0,3.121400e-04,0
stencil_avx2,45,45,100,10,1,2.970170e-04,0
stencil_avx2,45,45,100,10,2,2.968280e-04,0
stencil_avx2,45,45,100,10,3,3.045970e-04,0
stencil_avx2,45,45,100,10,4,2.967960e-04,0
stencil_avx2,45,45,100,10,5,2.970020e-04,0
stencil_avx2,45,45,100,10,6,2.965690e-04,0
stencil_avx2,45,45,100,10,7,2.963960e-04,0
stencil_avx2,45,45,100,10,8,3.030490e-04,0
stencil_avx2,45,45,100,10,9,2.968020e-04,0
stencil_avx2,45,50,100,10,0,5.661270e-04,0
stencil_avx2,45,50,100,10,1,5.502500e-04,0
stencil_avx2,45,50,100,10,2,5.495950e-04,0
stencil_avx2,45,50,100,10,3,5.515420e-04,0
stencil_avx2,45,50,100,10,4,5.446720e-04,0
stencil_avx2,45,50,100,10,5,5.448520e-04,0
stencil_avx2,45,50,100,10,6,5.446840e-04,0
stencil_avx2,45,50,100,10,7,5.243840e-04,0
stencil_avx2,45,50,100,10,8,5.083360e-04,0
stencil_avx2,45,50,100,10,9,5.147390e-04,0
stencil_avx2,45,100,100,10,0,6.604100e-04,0
stencil_avx2,45,100,100,10,1,6.358850e-04,0
stencil_avx2,45,100,100,10,2,6.311540e-04,0
stencil_avx2,45,100,100,10,3,6.340260e-04,0
stencil_avx2,45,100,100,10,4,6.356170e-04,0
stencil_avx2,45,100,100,10,5,6.313810e-04,0
stencil_avx2,45,100,100,10,6,6.344300e-04,0
stencil_avx2,45,100,100,10,7,6.358450e-04,0
stencil_avx2,45,100,100,10,8,6.313330e-04,0
stencil_avx2,45,100,100,10,9,6.337710e-04,0
stencil_avx2,45,1000,100,10,0,9.219969e-03,0
stencil_avx2,45,1000,100,10,1,9.020256e-03,0
stencil_avx2,45,1000,100,10,2,8.944151e-03,0
stencil_avx2,45,1000,100,10,3,8.902123e-03,0
stencil_avx2,45,1000,100,10,4,8.907275e-03,0
stencil_avx2,45,1000,100,10,5,8.904204e-03,0
stencil_avx2,45,1000,100,10,6,8.900807e-03,0
stencil_avx2,45,1000,100,10,7,8.897355e-03,0
stencil_avx2,45,1000,100,10,8,8.903122e-03,0
stencil_avx2,45,1000,100,10,9,8.905361e-03,0
stencil_avx2,45,2000,100,10,0,1.861850e-02,0
stencil_avx2,45,2000,100,10,1,1.834407e-02,0
stencil_avx2,45,2000,100,10,2,1.833381e-02,0
stencil_avx2,45,2000,100,10,3,1.835101e-02,0
stencil_avx2,45,2000,100,10,4,1.835238e-02,0
stencil_avx2,45,2000,100,10,5,1.835218e-02,0
stencil_avx2,45,2000,100,10,6,1.834340e-02,0
stencil_avx2,45,2000,100,10,7,1.835070e-02,0
stencil_avx2,45,2000,100,10,8,1.834932e-02,0
stencil_avx2,45,2000,100,10,9,1.834025e-02,0
stencil_avx2,50,5,100,10,0,3.344400e-05,0
stencil_avx2,50,5,100,10,1,1.943500e-05,0
stencil_avx2,50,5,100,10,2,1.929400e-05,0
stencil_avx2,50,5,100,10,3,1.930500e-05,0
stencil_avx2,50,5,100,10,4,1.930100e-05,0
stencil_avx2,50,5,100,10,5,1.929500e-05,0
stencil_avx2,50,5,100,10,6,1.932800e-05,0
stencil_avx2,50,5,100,10,7,1.930100e-05,0
stencil_avx2,50,5,100,10,8,1.927600e-05,0
stencil_avx2,50,5,100,10,9,1.930700e-05,0
stencil_avx2,50,10,100,10,0,1.178830e-04,0
stencil_avx2,50,10,100,10,1,9.666300e-05,0
stencil_avx2,50,10,100,10,2,9.644600e-05,0
stencil_avx2,50,10,100,10,3,9.632000e-05,0
stencil_avx2,50,10,100,10,4,9.640600e-05,0
stencil_avx2,50,10,100,10,5,9.630100e-05,0
stencil_avx2,50,10,100,10,6,9.641200e-05,0
stencil_avx2,50,10,100,10,7,9.649200e-05,0
stencil_avx2,50,10,100,10,8,9.638600e-05,0
stencil_avx2,50,10,100,10,9,9.639000e-05,0
stencil_avx2,50,15,100,10,0,7.751600e-05,0
stencil_avx2,50,15,100,10,1,6.316800e-05,0
stencil_avx2,50,15,100,10,2,6.308700e-05,0
stencil_avx2,50,15,100,10,3,6.310200e-05,0
stencil_avx2,50,15,100,10,4,8.675100e-05,0
stencil_avx2,50,15,100,10,5,6.744100e-05,0
stencil_avx2,50,15,100,10,6,6.310500e-05,0
stencil_avx2,50,15,100,10,7,6.313200e-05,0
stencil_avx2,50,15,100,10,8,6.313600e-05,0
stencil_avx2,50,15,100,10,9,6.325400e-05,0
stencil_avx2,50,20,100,10,0,1.200650e-04,0
stencil_avx2,50,20,100,10,1,1.057830e-04,0
stencil_avx2,50,20,100,10,2,1.052360e-04,0
stencil_avx2,50,20,100,10,3,1.059120e-04,0
stencil_avx2,50,20,100,10,4,1.055280e-04,0
stencil_avx2,50,20,100,10,5,1.054030e-04,0
stencil_avx2,50,20,100,10,6,1.058650e-04,0
stencil_avx2,50,20,100,10,7,1.129180e-04,0
stencil_avx2,50,20,100,10,8,1.198410e-04,0
stencil_avx2,50,20,100,10,9,1.058350e-04,0
stencil_avx2,50,25,100,10,0,1.283580e-04,0
stencil_avx2,50,25,100,10,1,1.151180e-04,0
stencil_avx2,50,25,100,10,2,1.150280e-04,0
stencil_avx2,50,25,100,10,3,1.218800e-04,0
stencil_avx2,50,25,100,10,4,1.150210e-04,0
stencil_avx2,50,25,100,10,5,1.146550e-04,0
stencil_avx2,50,25,100,10,6,1.149760e-04,0
stencil_avx2,50,25,100,10,7,1.150000e-04,0
stencil_avx2,50,25,100,10,8,1.148500e-04,0
stencil_avx2,50,25,100,10,9,1.149230e-04,0
stencil_avx2,50,30,100,10,0,3.230940e-04,0
stencil_avx2,50,30,100,10,1,3.026260e-04,0
stencil_avx2,50,30,100,10,2,3.021710e-04,0
stencil_avx2,50,30,100,10,3,3.092510e-04,0
stencil_avx2,50,30,100,10,4,3.017310e-04,0
stencil_avx2,50,30,100,10,5,3.017820e-04,0
stencil_avx2,50,30,100,10,6,3.065430e-04,0
stencil_avx2,50,30,100,10,7,3.021620e-04,0
stencil_avx2,50,30,100,10,8,3.016420e-04,0
stencil_avx2,50,30,100,10,9,3.018850e-04,0
stencil_avx2,50,35,100,10,0,1.826280e-04,0
stencil_avx2,50,35,100,10,1,1.579390e-04,0
stencil_avx2,50,35,100,10,2,1.578850e-04,0
stencil_avx2,50,35,100,10,3,1.619750e-04,0
stencil_avx2,50,35,100,10,4,1.580080e-04,0
stencil_avx2,50,35,100,10,5,1.580570e-04,0
stencil_avx2,50,35,100,10,6,1.614410e-04,0
stencil_avx2,50,35,100,10,7,1.580180e-04,0
stencil_avx2,50,35,100,10,8,1.579980e-04,0
stencil_avx2,50,35,100,10,9,1.619910e-04,0
stencil_avx2,50,40,100,10,0,2.114960e-04,0
stencil_avx2,50,40,100,10,1,2.186080e-04,0
stencil_avx2,50,40,100,10,2,1.952810e-04,0
stencil_avx2,50,40,100,10,3,1.950740e-04,0
stencil_avx2,50,40,100,10,4,1.955760e-04,0
stencil_avx2,50,40,100,10,5,1.954030e-04,0
stencil_avx2,50,40,100,10,6,1.959590e-04,0
stencil_avx2,50,40,100,10,7,1.958250e-04,0
stencil_avx2,50,40,100,10,8,2.119710e-04,0
stencil_avx2,50,40,100,10,9,2.066500e-04,0
stencil_avx2,50,45,100,10,0,2.227770e-04,0
stencil_avx2,50,45,100,10,1,2.082340e-04,0
stencil_avx2,50,45,100,10,2,2.080790e-04,0
stencil_avx2,50,45,100,10,3,2.121630e-04,0
stencil_avx2,50,45,100,10,4,2.082900e-04,0
stencil_avx2,50,45,100,10,5,2.082400e-04,0
stencil_avx2,50,45,100,10,6,2.079510e-04,0
stencil_avx2,50,45,100,10,7,2.083420e-04,0
stencil_avx2,50,45,100,10,8,2.082790e-04,0
stencil_avx2,50,45,100,10,9,2.082950e-04,0
stencil_avx2,50,50,100,10,0,2.488400e-04,0
stencil_avx2,50,50,100,10,1,2.334110e-04,0
stencil_avx2,50,50,100,10,2,2.333580e-04,0
stencil_avx2,50,50,100,10,3,2.331050e-04,0
stencil_avx2,50,50,100,10,4,2.368810e-04,0
stencil_avx2,50,50,100,10,5,2.326390e-04,0
stencil_avx2,50,50,100,10,6,2.362190e-04,0
stencil_avx2,50,50,100,10,7,2.328560e-04,0
stencil_avx2,50,50,100,10,8,2.382510e-04,0
stencil_avx2,50,50,100,10,9,2.328270e-04,0
stencil_avx2,50,100,100,10,0,9.655450e-04,0
stencil_avx2,50,100,100,10,1,9.486270e-04,0
stencil_avx2,50,100,100,10,2,9.468900e-04,0
stencil_avx2,50,100,100,10,3,9.485840e-04,0
stencil_avx2,50,100,100,10,4,9.506240e-04,0
stencil_avx2,50,100,100,10,5,9.456120e-04,0
stencil_avx2,50,100,100,10,6,9.467500e-04,0
stencil_avx2,50,100,100,10,7,9.644450e-04,0
stencil_avx2,50,100,100,10,8,9.463290e-04,0
stencil_avx2,50,100,100,10,9,9.530330e-04,0
stencil_avx2,50,1000,100,10,0,7.793326e-03,0
stencil_avx2,50,1000,100,10,1,7.612357e-03,0
stencil_avx2,50,1000,100,10,2,7.618547e-03,0
stencil_avx2,50,1000,100,10,3,7.497926e-03,0
stencil_avx2,50,1000,100,10,4,7.444937e-03,0
stencil_avx2,50,1000,100,10,5,7.415003e-03,0
stencil_avx2,50,1000,100,10,6,7.380593e-03,0
stencil_avx2,50,1000,100,10,7,7.365842e-03,0
stencil_avx2,50,1000,100,10,8,7.368940e-03,0
stencil_avx2,50,1000,100,10,9,7.364955e-03,0
stencil_avx2,50,2000,100,10,0,1.534364e-02,0
stencil_avx2,50,2000,100,10,1,1.519586e-02,0
stencil_avx2,50,2000,100,10,2,1.512345e-02,0
stencil_avx2,50,2000,100,10,3,1.512471e-02,0
stencil_avx2,50,2000,100,10,4,1.512064e-02,0
stencil_avx2,50,2000,100,10,5,1.511890e-02,0
stencil_avx2,50,2000,100,10,6,1.512468e-02,0
stencil_avx2,50,2000,100,10,7,1.511778e-02,0
stencil_avx2,50,2000,100,10,8,1.511742e-02,0
stencil_avx2,50,2000,100,10,9,1.511904e-02,0
stencil_avx2,100,5,100,10,0,1.360450e-04,0
stencil_avx2,100,5,100,10,1,1.236640e-04,0
stencil_avx2,100,5,100,10,2,1.341810e-04,0
stencil_avx2,100,5,100,10,3,1.234070e-04,0
stencil_avx2,100,5,100,10,4,1.236210e-04,0
stencil_avx2,100,5,100,10,5,1.234240e-04,0
stencil_avx2,100,5,100,10,6,1.237810e-04,0
stencil_avx2,100,5,100,10,7,1.236110e-04,0
stencil_avx2,100,5,100,10,8,1.233410e-04,0
stencil_avx2,100,5,100,10,9,1.233100e-04,0
stencil_avx2,100,10,100,10,0,1.052030e-04,0
stencil_avx2,100,10,100,10,1,9.111300e-05,0
stencil_avx2,100,10,100,10,2,9.610800e-05,0
stencil_avx2,100,10,100,10,3,9.096700e-05,0
stencil_avx2,100,10,100,10,4,9.091000e-05,0
stencil_avx2,100,10,100,10,5,9.091100e-05,0
stencil_avx2,100,10,100,10,6,9.087400e-05,0
stencil_avx2,100,10,100,10,7,9.093800e-05,0
stencil_avx2,100,10,100,10,8,9.127000e-05,0
stencil_avx2,100,10,100,10,9,9.088900e-05,0
stencil_avx2,100,15,100,10,0,3.578700e-04,0
stencil_avx2,100,15,100,10,1,3.569880e-04,0
stencil_avx2,100,15,100,10,2,3.530800e-04,0
stencil_avx2,100,15,100,10,3,3.458250e-04,0
stencil_avx2,100,15,100,10,4,3.467140e-04,0
stencil_avx2,100,15,100,10,5,3.518490e-04,0
stencil_avx2,100,15,100,10,6,3.464140e-04,0
stencil_avx2,100,15,100,10,7,3.463280e-04,0
stencil_avx2,100,15,100,10,8,3.468280e-04,0
stencil_avx2,100,15,100,10,9,3.524520e-04,0
stencil_avx2,100,20,100,10,0,5.374330e-04,0
stencil_avx2,100,20,100,10,1,5.260010e-04,0
stencil_avx2,100,20,100,10,2,5.219040e-04,0
stencil_avx2,100,20,100,10,3,5.217420e-04,0
stencil_avx2,100,20,100,10,4,5.224700e-04,0
stencil_avx2,100,20,100,10,5,5.226470e-04,0
stencil_avx2,100,20,100,10,6,5.205440e-04,0
stencil_avx2,100,20,100,10,7,5.257240e-04,0
stencil_avx2,100,20,100,10,8,5.208240e-04,0
stencil_avx2,100,20,100,10,9,5.204300e-04,0
stencil_avx2,100,25,100,10,0,2.691330e-04,0
stencil_avx2,100,25,100,10,1,2.465040e-04,0
stencil_avx2,100,25,100,10,2,2.493110e-04,0
stencil_avx2,100,25,100,10,3,2.464320e-04,0
stencil_avx2,100,25,100,10,4,2.495170e-04,0
stencil_avx2,100,25,100,10,5,2.466610e-04,0
stencil_avx2,100,25,100,10,6,2.489440e-04,0
stencil_avx2,100,25,100,10,7,2.461660e-04,0
stencil_avx2,100,25,100,10,8,2.487240e-04,0
stencil_avx2,100,25,100,10,9,2.465110e-04,0
stencil_avx2,100,30,100,10,0,3.075800e-04,0
stencil_avx2,100,30,100,10,1,2.918100e-04,0
stencil_avx2,100,30,100,10,2,3.042950e-04,0
stencil_avx2,100,30,100,10,3,2.960220e-04,0
stencil_avx2,100,30,100,10,4,2.912340e-04,0
stencil_avx2,100,30,100,10,5,2.918400e-04,0
stencil_avx2,100,30,100,10,6,2.933490e-04,0
stencil_avx2,100,30,100,10,7,2.919330e-04,0
stencil_avx2,100,30,100,10,8,2.952530e-04,0
stencil_avx2,100,30,100,10,9,2.916630e-04,0
stencil_avx2,100,35,100,10,0,3.662890e-04,0
stencil_avx2,100,35,100,10,1,3.560700e-04,0
stencil_avx2,100,35,100,10,2,3.483780e-04,0
stencil_avx2,100,35,100,10,3,3.482390e-04,0
stencil_avx2,100,35,100,10,4,3.913840e-04,0
stencil_avx2,100,35,100,10,5,3.516560e-04,0
stencil_avx2,100,35,100,10,6,3.474270e-04,0
stencil_avx2,100,35,100,10,7,3.488650e-04,0
stencil_avx2,100,35,100,10,8,3.509820e-04,0
stencil_avx2,100,35,100,10,9,3.473530e-04,0
stencil_avx2,100,40,100,10,0,4.152620e-04,0
stencil_avx2,100,40,100,10,1,3.976790e-04,0
stencil_avx2,100,40,100,10,2,3.976170e-04,0
stencil_avx2,100,40,100,10,3,3.972100e-04,0
stencil_avx2,100,40,100,10,4,3.974110e-04,0
stencil_avx2,100,40,100,10,5,4.002430e-04,0
stencil_avx2,100,40,100,10,6,4.030240e-04,0
stencil_avx2,100,40,100,10,7,4.022460e-04,0
stencil_avx2,100,40,100,10,8,4.009080e-04,0
stencil_avx2,100,40,100,10,9,3.977140e-04,0
stencil_avx2,100,45,100,10,0,4.679920e-04,0
stencil_avx2,100,45,100,10,1,4.494220e-04,0
stencil_avx2,100,45,100,10,2,4.506330e-04,0
stencil_avx2,100,45,100,10,3,4.493360e-04,0
stencil_avx2,100,45,100,10,4,4.493690e-04,0
stencil_avx2,100,45,100,10,5,4.502990e-04,0
stencil_avx2,100,45,100,10,6,4.502940e-04,0
stencil_avx2,100,45,100,10,7,4.497070e-04,0
stencil_avx2,100,45,100,10,8,4.540360e-04,0
stencil_avx2,100,45,100,10,9,4.561430e-04,0
stencil_avx2,100,50,100,10,0,5.293180e-04,0
stencil_avx2,100,50,100,10,1,5.056150e-04,0
stencil_avx2,100,50,100,10,2,5.037010e-04,0
stencil_avx2,100,50,100,10,3,5.305000e-04,0
stencil_avx2,100,50,100,10,4,5.041310e-04,0
stencil_avx2,100,50,100,10,5,5.040550e-04,0
stencil_avx2,100,50,100,10,6,5.041180e-04,0
stencil_avx2,100,50,100,10,7,5.043910e-04,0
stencil_avx2,100,50,100,10,8,5.036570e-04,0
stencil_avx2,100,50,100,10,9,5.041890e-04,0
stencil_avx2,100,100,100,10,0,1.144684e-03,0
stencil_avx2,100,100,100,10,1,1.105569e-03,0
stencil_avx2,100,100,100,10,2,1.106942e-03,0
stencil_avx2,100,100,100,10,3,1.105899e-03,0
stencil_avx2,100,100,100,10,4,1.111378e-03,0
stencil_avx2,100,100,100,10,5,1.119103e-03,0
stencil_avx2,100,100,100,10,6,1.104120e-03,0
stencil_avx2,100,100,100,10,7,1.103112e-03,0
stencil_avx2,100,100,100,10,8,1.108057e-03,0
stencil_avx2,100,100,100,10,9,1.103771e-03,0
stencil_avx2,100,1000,100,10,0,3.542643e-02,0
stencil_avx2,100,1000,100,10,1,2.492677e-02,0
stencil_avx2,100,1000,100,10,2,2.054142e-02,0
stencil_avx2,100,1000,100,10,3,1.940179e-02,0
stencil_avx2,100,1000,100,10,4,1.939882e-02,0
stencil_avx2,100,1000,100,10,5,1.940177e-02,0
stencil_avx2,100,1000,100,10,6,1.939781e-02,0
stencil_avx2,100,1000,100,10,7,1.940663e-02,0
stencil_avx2,100,1000,100,10,8,1.940208e-02,0
stencil_avx2,100,1000,100,10,9,1.940605e-02,0
stencil_avx2,100,2000,100,10,0,3.930748e-02,0
stencil_avx2,100,2000,100,10,1,3.863285e-02,0
stencil_avx2,100,2000,100,10,2,3.863295e-02,0
stencil_avx2,100,2000,100,10,3,3.863352e-02,0
stencil_avx2,100,2000,100,10,4,3.862967e-02,0
stencil_avx2,100,2000,100,10,5,3.154827e-02,0
stencil_avx2,100,2000,100,10,6,3.089417e-02,0
stencil_avx2,100,2000,100,10,7,3.091175e-02,0
stencil_avx2,100,2000,100,10,8,3.087166e-02,0
stencil_avx2,100,2000,100,10,9,3.086684e-02,0
stencil_avx2,1000,5,100,10,0,3.474790e-04,0
stencil_avx2,1000,5,100,10,1,3.325770e-04,0
stencil_avx2,1000,5,100,10,2,3.583520e-04,0
stencil_avx2,1000,5,100,10,3,3.304620e-04,0
stencil_avx2,1000,5,100,10,4,3.321540e-04,0
stencil_avx2,1000,5,100,10,5,3.335660e-04,0
stencil_avx2,1000,5,100,10,6,3.331220e-04,0
stencil_avx2,1000,5,100,10,7,3.299170e-04,0
stencil_avx2,1000,5,100,10,8,3.306930e-04,0
stencil_avx2,1000,5,100,10,9,3.350410e-04,0
stencil_avx2,1000,10,100,10,0,9.199390e-04,0
stencil_avx2,1000,10,100,10,1,1.001061e-03,0
stencil_avx2,1000,10,100,10,2,9.507660e-04,0
stencil_avx2,1000,10,100,10,3,8.922830e-04,0
stencil_avx2,1000,10,100,10,4,9.148490e-04,0
stencil_avx2,1000,10,100,10,5,8.922280e-04,0
stencil_avx2,1000,10,100,10,6,9.171920e-04,0
stencil_avx2,1000,10,100,10,7,8.930050e-04,0
stencil_avx2,1000,10,100,10,8,8.921860e-04,0
stencil_avx2,1000,10,100,10,9,9.326090e-04,0
stencil_avx2,1000,15,100,10,0,3.363179e-03,0
stencil_avx2,1000,15,100,10,1,3.180378e-03,0
stencil_avx2,1000,15,100,10,2,3.071503e-03,0
stencil_avx2,1000,15,100,10,3,2.850268e-03,0
stencil_avx2,1000,15,100,10,4,2.836769e-03,0
stencil_avx2,1000,15,100,10,5,2.672053e-03,0
stencil_avx2,1000,15,100,10,6,2.607403e-03,0
stencil_avx2,1000,15,100,10,7,2.527049e-03,0
stencil_avx2,1000,15,100,10,8,2.417144e-03,0
stencil_avx2,1000,15,100,10,9,2.391099e-03,0
stencil_avx2,1000,20,100,10,0,3.146983e-03,0
stencil_avx2,1000,20,100,10,1,3.109737e-03,0
stencil_avx2,1000,20,100,10,2,3.041233e-03,0
stencil_avx2,1000,20,100,10,3,2.947706e-03,0
stencil_avx2,1000,20,100,10,4,2.804060e-03,0
stencil_avx2,1000,20,100,10,5,2.792918e-03,0
stencil_avx2,1000,20,100,10,6,2.682746e-03,0
stencil_avx2,1000,20,100,10,7,2.670159e-03,0
stencil_avx2,1000,20,100,10,8,2.551112e-03,0
stencil_avx2,1000,20,100,10,9,2.541427e-03,0
stencil_avx2,1000,25,100,10,0,6.347461e-03,0
stencil_avx2,1000,25,100,10,1,5.707164e-03,0
stencil_avx2,1000,25,100,10,2,5.247018e-03,0
stencil_avx2,1000,25,100,10,3,4.875338e-03,0
stencil_avx2,1000,25,100,10,4,4.596093e-03,0
stencil_avx2,1000,25,100,10,5,4.395977e-03,0
stencil_avx2,1000,25,100,10,6,4.214050e-03,0
stencil_avx2,1000,25,100,10,7,3.987888e-03,0
stencil_avx2,1000,25,100,10,8,3.778856e-03,0
stencil_avx2,1000,25,100,10,9,3.631953e-03,0
stencil_avx2,1000,30,100,10,0,7.647955e-03,0
