kernel,threads,schedule,array_len,nb_bins,nb_repeat,rep,timing,check_status
histogram_omp_outer,1,static,10000,10000,10,8,3.061715e-02,0
histogram_omp_outer,1,static,10000,10000,10,9,3.089710e-02,0
histogram_omp_outer,1,static,10000,100000,10,0,3.075979e-01,0
histogram_omp_outer,1,static,10000,100000,10,1,3.061326e-01,0
histogram_omp_outer,1,static,10000,100000,10,2,3.107133e-01,0
histogram_omp_outer,1,static,10000,100000,10,3,3.260365e-01,0
histogram_omp_outer,1,static,10000,100000,10,4,3.284074e-01,0
histogram_omp_outer,1,static,10000,100000,10,5,3.069328e-01,0
histogram_omp_outer,1,static,10000,100000,10,6,3.115359e-01,0
histogram_omp_outer,1,static,10000,100000,10,7,3.094437e-01,0
histogram_omp_outer,1,static,10000,100000,10,8,3.068723e-01,0
histogram_omp_outer,1,static,10000,100000,10,9,3.095239e-01,0
histogram_omp_outer,1,static,100000,10,10,0,4.370888e-03,0
histogram_omp_outer,1,static,100000,10,10,1,4.064832e-03,0
histogram_omp_outer,1,static,100000,10,10,2,3.782019e-03,0
histogram_omp_outer,1,static,100000,10,10,3,3.531302e-03,0
histogram_omp_outer,1,static,100000,10,10,4,3.308041e-03,0
histogram_omp_outer,1,static,100000,10,10,5,3.139266e-03,0
histogram_omp_outer,1,static,100000,10,10,6,3.096988e-03,0
histogram_omp_outer,1,static,100000,10,10,7,2.930610e-03,0
histogram_omp_outer,1,static,100000,10,10,8,2.795807e-03,0
histogram_omp_outer,1,static,100000,10,10,9,2.773721e-03,0
histogram_omp_outer,1,static,100000,100,10,0,9.402756e-03,0
histogram_omp_outer,1,static,100000,100,10,1,8.405920e-03,0
histogram_omp_outer,1,static,100000,100,10,2,7.641111e-03,0
histogram_omp_outer,1,static,100000,100,10,3,7.108839e-03,0
histogram_omp_outer,1,static,100000,100,10,4,6.582870e-03,0
histogram_omp_outer,1,static,100000,100,10,5,6.281894e-03,0
histogram_omp_outer,1,static,100000,100,10,6,6.009625e-03,0
histogram_omp_outer,1,static,100000,100,10,7,5.213896e-03,0
histogram_omp_outer,1,static,100000,100,10,8,4.518381e-03,0
histogram_omp_outer,1,static,100000,100,10,9,4.405311e-03,0
histogram_omp_outer,1,static,100000,1000,10,0,3.177925e-02,0
histogram_omp_outer,1,static,100000,1000,10,1,3.166833e-02,0
histogram_omp_outer,1,static,100000,1000,10,2,3.170651e-02,0
histogram_omp_outer,1,static,100000,1000,10,3,3.173763e-02,0
histogram_omp_outer,1,static,100000,1000,10,4,3.168432e-02,0
histogram_omp_outer,1,static,100000,1000,10,5,3.166557e-02,0
histogram_omp_outer,1,static,100000,1000,10,6,3.168533e-02,0
histogram_omp_outer,1,static,100000,1000,10,7,3.167635e-02,0
histogram_omp_outer,1,static,100000,1000,10,8,3.167403e-02,0
histogram_omp_outer,1,static,100000,1000,10,9,3.174610e-02,0
histogram_omp_outer,1,static,100000,10000,10,0,4.405755e-01,0
histogram_omp_outer,1,static,100000,10000,10,1,3.059685e-01,0
histogram_omp_outer,1,static,100000,10000,10,2,3.063343e-01,0
histogram_omp_outer,1,static,100000,10000,10,3,3.067053e-01,0
histogram_omp_outer,1,static,100000,10000,10,4,3.059783e-01,0
histogram_omp_outer,1,static,100000,10000,10,5,3.055303e-01,0
histogram_omp_outer,1,static,100000,10000,10,6,3.062225e-01,0
histogram_omp_outer,1,static,100000,10000,10,7,3.063591e-01,0
histogram_omp_outer,1,static,100000,10000,10,8,3.051696e-01,0
histogram_omp_outer,1,static,100000,10000,10,9,3.066862e-01,0
histogram_omp_outer,1,static,100000,100000,10,0,3.290822e+00,0
histogram_omp_outer,1,static,100000,100000,10,1,3.112711e+00,0
histogram_omp_outer,1,static,100000,100000,10,2,3.090172e+00,0
histogram_omp_outer,1,static,100000,100000,10,3,3.087026e+00,0
histogram_omp_outer,1,static,100000,100000,10,4,3.079268e+00,0
histogram_omp_outer,1,static,100000,100000,10,5,3.075661e+00,0
histogram_omp_outer,1,static,100000,100000,10,6,3.084597e+00,0
histogram_omp_outer,1,static,100000,100000,10,7,3.079860e+00,0
histogram_omp_outer,1,static,100000,100000,10,8,3.079246e+00,0
histogram_omp_outer,1,static,100000,100000,10,9,3.088854e+00,0
histogram_omp_outer,3,static,10,10,10,0,1.309950e-04,0
histogram_omp_outer,3,static,10,10,10,1,2.337000e-05,0
histogram_omp_outer,3,static,10,10,10,2,8.780000e-06,0
histogram_omp_outer,3,static,10,10,10,3,7.803000e-06,0
histogram_omp_outer,3,static,10,10,10,4,9.167000e-06,0
histogram_omp_outer,3,static,10,10,10,5,9.384000e-06,0
histogram_omp_outer,3,static,10,10,10,6,8.830000e-06,0
histogram_omp_outer,3,static,10,10,10,7,1.017300e-05,0
histogram_omp_outer,3,static,10,10,10,8,8.184000e-06,0
histogram_omp_outer,3,static,10,10,10,9,9.617000e-06,0
histogram_omp_outer,3,static,10,100,10,0,1.447510e-04,0
histogram_omp_outer,3,static,10,100,10,1,9.583000e-06,0
histogram_omp_outer,3,static,10,100,10,2,1.066700e-05,0
histogram_omp_outer,3,static,10,100,10,3,1.079200e-05,0
histogram_omp_outer,3,static,10,100,10,4,1.046500e-05,0
histogram_omp_outer,3,static,10,100,10,5,1.040600e-05,0
histogram_omp_outer,3,static,10,100,10,6,1.712300e-05,0
histogram_omp_outer,3,static,10,100,10,7,1.075500e-05,0
histogram_omp_outer,3,static,10,100,10,8,1.057200e-05,0
histogram_omp_outer,3,static,10,100,10,9,1.049200e-05,0
histogram_omp_outer,3,static,10,1000,10,0,1.621330e-04,0
histogram_omp_outer,3,static,10,1000,10,1,1.136900e-05,0
histogram_omp_outer,3,static,10,1000,10,2,9.160000e-06,0
histogram_omp_outer,3,static,10,1000,10,3,1.190900e-05,0
histogram_omp_outer,3,static,10,1000,10,4,1.229800e-05,0
histogram_omp_outer,3,static,10,1000,10,5,1.015200e-05,0
histogram_omp_outer,3,static,10,1000,10,6,1.316900e-05,0
histogram_omp_outer,3,static,10,1000,10,7,1.156600e-05,0
histogram_omp_outer,3,static,10,1000,10,8,1.205400e-05,0
histogram_omp_outer,3,static,10,1000,10,9,1.305400e-05,0
histogram_omp_outer,3,static,10,10000,10,0,2.221200e-04,0
histogram_omp_outer,3,static,10,10000,10,1,4.647000e-05,0
histogram_omp_outer,3,static,10,10000,10,2,3.474900e-05,0
histogram_omp_outer,3,static,10,10000,10,3,4.798600e-05,0
histogram_omp_outer,3,static,10,10000,10,4,5.548700e-05,0
histogram_omp_outer,3,static,10,10000,10,5,3.798100e-05,0
histogram_omp_outer,3,static,10,10000,10,6,5.988700e-05,0
histogram_omp_outer,3,static,10,10000,10,7,4.511500e-05,0
histogram_omp_outer,3,static,10,10000,10,8,5.024300e-05,0
histogram_omp_outer,3,static,10,10000,10,9,6.544400e-05,0
histogram_omp_outer,3,static,10,100000,10,0,1.030084e-03,0
histogram_omp_outer,3,static,10,100000,10,1,3.740200e-04,0
histogram_omp_outer,3,static,10,100000,10,2,2.549640e-04,0
histogram_omp_outer,3,static,10,100000,10,3,3.832040e-04,0
histogram_omp_outer,3,static,10,100000,10,4,4.317440e-04,0
histogram_omp_outer,3,static,10,100000,10,5,2.605390e-04,0
histogram_omp_outer,3,static,10,100000,10,6,4.459370e-04,0
histogram_omp_outer,3,static,10,100000,10,7,3.188960e-04,0
histogram_omp_outer,3,static,10,100000,10,8,3.481880e-04,0
histogram_omp_outer,3,static,10,100000,10,9,4.673580e-04,0
histogram_omp_outer,3,static,100,10,10,0,1.134520e-04,0
histogram_omp_outer,3,static,100,10,10,1,1.799700e-05,0
histogram_omp_outer,3,static,100,10,10,2,1.709200e-05,0
histogram_omp_outer,3,static,100,10,10,3,1.829100e-05,0
histogram_omp_outer,3,static,100,10,10,4,1.761000e-05,0
histogram_omp_outer,3,static,100,10,10,5,1.873200e-05,0
histogram_omp_outer,3,static,100,10,10,6,1.557700e-05,0
histogram_omp_outer,3,static,100,10,10,7,1.577400e-05,0
histogram_omp_outer,3,static,100,10,10,8,1.775700e-05,0
histogram_omp_outer,3,static,100,10,10,9,1.818200e-05,0
histogram_omp_outer,3,static,100,100,10,0,1.328980e-04,0
histogram_omp_outer,3,static,100,100,10,1,1.746800e-05,0
histogram_omp_outer,3,static,100,100,10,2,1.828000e-05,0
histogram_omp_outer,3,static,100,100,10,3,1.816600e-05,0
histogram_omp_outer,3,static,100,100,10,4,1.950400e-05,0
histogram_omp_outer,3,static,100,100,10,5,1.977000e-05,0
histogram_omp_outer,3,static,100,100,10,6,1.800900e-05,0
histogram_omp_outer,3,static,100,100,10,7,1.784200e-05,0
histogram_omp_outer,3,static,100,100,10,8,1.714500e-05,0
histogram_omp_outer,3,static,100,100,10,9,1.552200e-05,0
histogram_omp_outer,3,static,100,1000,10,0,1.540270e-04,0
histogram_omp_outer,3,static,100,1000,10,1,4.124100e-05,0
histogram_omp_outer,3,static,100,1000,10,2,4.429800e-05,0
histogram_omp_outer,3,static,100,1000,10,3,5.629200e-05,0
histogram_omp_outer,3,static,100,1000,10,4,3.482200e-05,0
histogram_omp_outer,3,static,100,1000,10,5,4.389900e-05,0
histogram_omp_outer,3,static,100,1000,10,6,4.358900e-05,0
histogram_omp_outer,3,static,100,1000,10,7,3.421000e-05,0
histogram_omp_outer,3,static,100,1000,10,8,3.924300e-05,0
histogram_omp_outer,3,static,100,1000,10,9,3.936100e-05,0
histogram_omp_outer,3,static,100,10000,10,0,4.071010e-04,0
histogram_omp_outer,3,static,100,10000,10,1,2.634350e-04,0
histogram_omp_outer,3,static,100,10000,10,2,2.641250e-04,0
histogram_omp_outer,3,static,100,10000,10,3,2.425160e-04,0
histogram_omp_outer,3,static,100,10000,10,4,2.263430e-04,0
histogram_omp_outer,3,static,100,10000,10,5,2.774330e-04,0
histogram_omp_outer,3,static,100,10000,10,6,2.325220e-04,0
histogram_omp_outer,3,static,100,10000,10,7,2.312220e-04,0
histogram_omp_outer,3,static,100,10000,10,8,2.625590e-04,0
histogram_omp_outer,3,static,100,10000,10,9,2.376520e-04,0
histogram_omp_outer,3,static,100,100000,10,0,2.992201e-03,0
histogram_omp_outer,3,static,100,100000,10,1,2.335858e-03,0
histogram_omp_outer,3,static,100,100000,10,2,2.179983e-03,0
histogram_omp_outer,3,static,100,100000,10,3,1.957359e-03,0
histogram_omp_outer,3,static,100,100000,10,4,1.815191e-03,0
histogram_omp_outer,3,static,100,100000,10,5,2.296933e-03,0
histogram_omp_outer,3,static,100,100000,10,6,1.745565e-03,0
histogram_omp_outer,3,static,100,100000,10,7,1.610690e-03,0
histogram_omp_outer,3,static,100,100000,10,8,1.816959e-03,0
histogram_omp_outer,3,static,100,100000,10,9,1.654878e-03,0
histogram_omp_outer,3,static,1000,10,10,0,2.262870e-04,0
histogram_omp_outer,3,static,1000,10,10,1,1.138350e-04,0
histogram_omp_outer,3,static,1000,10,10,2,1.080250e-04,0
histogram_omp_outer,3,static,1000,10,10,3,1.484980e-04,0
histogram_omp_outer,3,static,1000,10,10,4,1.047980e-04,0
histogram_omp_outer,3,static,1000,10,10,5,1.195580e-04,0
histogram_omp_outer,3,static,1000,10,10,6,1.076090e-04,0
histogram_omp_outer,3,static,1000,10,10,7,1.164090e-04,0
histogram_omp_outer,3,static,1000,10,10,8,1.021930e-04,0
histogram_omp_outer,3,static,1000,10,10,9,9.699500e-05,0
histogram_omp_outer,3,static,1000,100,10,0,1.700540e-04,0
histogram_omp_outer,3,static,1000,100,10,1,5.946100e-05,0
histogram_omp_outer,3,static,1000,100,10,2,5.988400e-05,0
histogram_omp_outer,3,static,1000,100,10,3,5.389700e-05,0
histogram_omp_outer,3,static,1000,100,10,4,5.874300e-05,0
histogram_omp_outer,3,static,1000,100,10,5,5.693000e-05,0
histogram_omp_outer,3,static,1000,100,10,6,5.743000e-05,0
histogram_omp_outer,3,static,1000,100,10,7,6.861300e-05,0
histogram_omp_outer,3,static,1000,100,10,8,5.812300e-05,0
histogram_omp_outer,3,static,1000,100,10,9,5.936700e-05,0
histogram_omp_outer,3,static,1000,1000,10,0,4.889730e-04,0
histogram_omp_outer,3,static,1000,1000,10,1,2.373590e-04,0
histogram_omp_outer,3,static,1000,1000,10,2,3.298690e-04,0
histogram_omp_outer,3,static,1000,1000,10,3,3.347060e-04,0
histogram_omp_outer,3,static,1000,1000,10,4,3.421620e-04,0
histogram_omp_outer,3,static,1000,1000,10,5,3.496690e-04,0
histogram_omp_outer,3,static,1000,1000,10,6,3.322340e-04,0
histogram_omp_outer,3,static,1000,1000,10,7,3.308950e-04,0
histogram_omp_outer,3,static,1000,1000,10,8,3.215890e-04,0
histogram_omp_outer,3,static,1000,1000,10,9,3.308050e-04,0
histogram_omp_outer,3,static,1000,10000,10,0,2.938333e-03,0
histogram_omp_outer,3,static,1000,10000,10,1,2.940956e-03,0
histogram_omp_outer,3,static,1000,10000,10,2,2.589671e-03,0
histogram_omp_outer,3,static,1000,10000,10,3,2.678694e-03,0
histogram_omp_outer,3,static,1000,10000,10,4,2.377942e-03,0
histogram_omp_outer,3,static,1000,10000,10,5,2.504859e-03,0
histogram_omp_outer,3,static,1000,10000,10,6,2.384823e-03,0
histogram_omp_outer,3,static,1000,10000,10,7,2.449117e-03,0
histogram_omp_outer,3,static,1000,10000,10,8,2.118544e-03,0
histogram_omp_outer,3,static,1000,10000,10,9,2.185468e-03,0
histogram_omp_outer,3,static,1000,100000,10,0,2.628640e-02,0
histogram_omp_outer,3,static,1000,100000,10,1,2.675460e-02,0
histogram_omp_outer,3,static,1000,100000,10,2,2.720524e-02,0
histogram_omp_outer,3,static,1000,100000,10,3,2.733648e-02,0
histogram_omp_outer,3,static,1000,100000,10,4,2.726037e-02,0
histogram_omp_outer,3,static,1000,100000,10,5,2.706873e-02,0
histogram_omp_outer,3,static,1000,100000,10,6,2.359406e-02,0
histogram_omp_outer,3,static,1000,100000,10,7,2.788028e-02,0
histogram_omp_outer,3,static,1000,100000,10,8,2.584252e-02,0
histogram_omp_outer,3,static,1000,100000,10,9,2.646856e-02,0
histogram_omp_outer,3,static,10000,10,10,0,8.380520e-04,0
histogram_omp_outer,3,static,10000,10,10,1,7.826060e-04,0
histogram_omp_outer,3,static,10000,10,10,2,8.031260e-04,0
histogram_omp_outer,3,static,10000,10,10,3,8.100220e-04,0
histogram_omp_outer,3,static,10000,10,10,4,8.019300e-04,0
histogram_omp_outer,3,static,10000,10,10,5,8.023110e-04,0
histogram_omp_outer,3,static,10000,10,10,6,7.988340e-04,0
histogram_omp_outer,3,static,10000,10,10,7,8.281550e-04,0
histogram_omp_outer,3,static,10000,10,10,8,7.892230e-04,0
histogram_omp_outer,3,static,10000,10,10,9,8.200730e-04,0
histogram_omp_outer,3,static,10000,100,10,0,7.803840e-04,0
histogram_omp_outer,3,static,10000,100,10,1,6.213320e-04,0
histogram_omp_outer,3,static,10000,100,10,2,6.523140e-04,0
histogram_omp_outer,3,static,10000,100,10,3,6.428880e-04,0
histogram_omp_outer,3,static,10000,100,10,4,6.166190e-04,0
histogram_omp_outer,3,static,10000,100,10,5,6.181760e-04,0
histogram_omp_outer,3,static,10000,100,10,6,6.167820e-04,0
histogram_omp_outer,3,static,10000,100,10,7,6.130530e-04,0
histogram_omp_outer,3,static,10000,100,10,8,6.049160e-04,0
