kernel,threads,schedule,array_len,nb_bins,nb_repeat,rep,timing,check_status
histogram_omp_outer,9,dynamic,4096,4096,10,3,2.163998e-03,0
histogram_omp_outer,9,dynamic,4096,4096,10,4,2.087900e-03,0
histogram_omp_outer,9,dynamic,4096,4096,10,5,2.019604e-03,0
histogram_omp_outer,9,dynamic,4096,4096,10,6,1.967043e-03,0
histogram_omp_outer,9,dynamic,4096,4096,10,7,1.867383e-03,0
histogram_omp_outer,9,dynamic,4096,4096,10,8,1.850670e-03,0
histogram_omp_outer,9,dynamic,4096,4096,10,9,1.883542e-03,0
histogram_omp_outer,9,dynamic,8192,8192,10,0,7.269269e-03,0
histogram_omp_outer,9,dynamic,8192,8192,10,1,9.478015e-03,0
histogram_omp_outer,9,dynamic,8192,8192,10,2,9.472258e-03,0
histogram_omp_outer,9,dynamic,8192,8192,10,3,9.297026e-03,0
histogram_omp_outer,9,dynamic,8192,8192,10,4,8.717348e-03,0
histogram_omp_outer,9,dynamic,8192,8192,10,5,8.369348e-03,0
histogram_omp_outer,9,dynamic,8192,8192,10,6,1.108980e-02,0
histogram_omp_outer,9,dynamic,8192,8192,10,7,1.049341e-02,0
histogram_omp_outer,9,dynamic,8192,8192,10,8,9.903845e-03,0
histogram_omp_outer,9,dynamic,8192,8192,10,9,9.341290e-03,0
histogram_omp_outer,9,dynamic,16384,16384,10,0,3.254158e-02,0
histogram_omp_outer,9,dynamic,16384,16384,10,1,3.874979e-02,0
histogram_omp_outer,9,dynamic,16384,16384,10,2,3.871638e-02,0
histogram_omp_outer,9,dynamic,16384,16384,10,3,3.875324e-02,0
histogram_omp_outer,9,dynamic,16384,16384,10,4,3.887446e-02,0
histogram_omp_outer,9,dynamic,16384,16384,10,5,3.878005e-02,0
histogram_omp_outer,9,dynamic,16384,16384,10,6,3.878691e-02,0
histogram_omp_outer,9,dynamic,16384,16384,10,7,3.870592e-02,0
histogram_omp_outer,9,dynamic,16384,16384,10,8,3.880888e-02,0
histogram_omp_outer,9,dynamic,16384,16384,10,9,3.879479e-02,0
histogram_omp_outer,9,guided,4,4,10,0,3.315310e-04,0
histogram_omp_outer,9,guided,4,4,10,1,1.574300e-05,0
histogram_omp_outer,9,guided,4,4,10,2,1.669300e-05,0
histogram_omp_outer,9,guided,4,4,10,3,1.467000e-05,0
histogram_omp_outer,9,guided,4,4,10,4,1.379700e-05,0
histogram_omp_outer,9,guided,4,4,10,5,1.286000e-05,0
histogram_omp_outer,9,guided,4,4,10,6,1.388000e-05,0
histogram_omp_outer,9,guided,4,4,10,7,1.552000e-05,0
histogram_omp_outer,9,guided,4,4,10,8,1.388600e-05,0
histogram_omp_outer,9,guided,4,4,10,9,1.313700e-05,0
histogram_omp_outer,9,guided,8,8,10,0,3.511050e-04,0
histogram_omp_outer,9,guided,8,8,10,1,1.831600e-05,0
histogram_omp_outer,9,guided,8,8,10,2,2.089700e-05,0
histogram_omp_outer,9,guided,8,8,10,3,2.016300e-05,0
histogram_omp_outer,9,guided,8,8,10,4,1.894000e-05,0
histogram_omp_outer,9,guided,8,8,10,5,1.789700e-05,0
histogram_omp_outer,9,guided,8,8,10,6,1.903400e-05,0
histogram_omp_outer,9,guided,8,8,10,7,2.252700e-05,0
histogram_omp_outer,9,guided,8,8,10,8,1.943000e-05,0
histogram_omp_outer,9,guided,8,8,10,9,2.038000e-05,0
histogram_omp_outer,9,guided,16,16,10,0,3.740110e-04,0
histogram_omp_outer,9,guided,16,16,10,1,2.439700e-05,0
histogram_omp_outer,9,guided,16,16,10,2,2.163300e-05,0
histogram_omp_outer,9,guided,16,16,10,3,2.432400e-05,0
histogram_omp_outer,9,guided,16,16,10,4,2.477400e-05,0
histogram_omp_outer,9,guided,16,16,10,5,3.520600e-05,0
histogram_omp_outer,9,guided,16,16,10,6,2.354400e-05,0
histogram_omp_outer,9,guided,16,16,10,7,2.358000e-05,0
histogram_omp_outer,9,guided,16,16,10,8,2.281700e-05,0
histogram_omp_outer,9,guided,16,16,10,9,2.460000e-05,0
histogram_omp_outer,9,guided,32,32,10,0,3.788850e-04,0
histogram_omp_outer,9,guided,32,32,10,1,2.788000e-05,0
histogram_omp_outer,9,guided,32,32,10,2,3.375400e-05,0
histogram_omp_outer,9,guided,32,32,10,3,3.124700e-05,0
histogram_omp_outer,9,guided,32,32,10,4,3.117300e-05,0
histogram_omp_outer,9,guided,32,32,10,5,2.745700e-05,0
histogram_omp_outer,9,guided,32,32,10,6,2.991000e-05,0
histogram_omp_outer,9,guided,32,32,10,7,2.836400e-05,0
histogram_omp_outer,9,guided,32,32,10,8,3.162000e-05,0
histogram_omp_outer,9,guided,32,32,10,9,2.937000e-05,0
histogram_omp_outer,9,guided,64,64,10,0,3.877070e-04,0
histogram_omp_outer,9,guided,64,64,10,1,4.066900e-05,0
histogram_omp_outer,9,guided,64,64,10,2,4.340800e-05,0
histogram_omp_outer,9,guided,64,64,10,3,4.084300e-05,0
histogram_omp_outer,9,guided,64,64,10,4,3.517100e-05,0
histogram_omp_outer,9,guided,64,64,10,5,4.125700e-05,0
histogram_omp_outer,9,guided,64,64,10,6,4.369700e-05,0
histogram_omp_outer,9,guided,64,64,10,7,3.395700e-05,0
histogram_omp_outer,9,guided,64,64,10,8,3.881300e-05,0
histogram_omp_outer,9,guided,64,64,10,9,4.204800e-05,0
histogram_omp_outer,9,guided,128,128,10,0,3.765320e-04,0
histogram_omp_outer,9,guided,128,128,10,1,5.645700e-05,0
histogram_omp_outer,9,guided,128,128,10,2,5.270100e-05,0
histogram_omp_outer,9,guided,128,128,10,3,5.770300e-05,0
histogram_omp_outer,9,guided,128,128,10,4,5.413100e-05,0
histogram_omp_outer,9,guided,128,128,10,5,6.861700e-05,0
histogram_omp_outer,9,guided,128,128,10,6,6.004000e-05,0
histogram_omp_outer,9,guided,128,128,10,7,5.467200e-05,0
histogram_omp_outer,9,guided,128,128,10,8,5.514300e-05,0
histogram_omp_outer,9,guided,128,128,10,9,5.417700e-05,0
histogram_omp_outer,9,guided,256,256,10,0,4.759270e-04,0
histogram_omp_outer,9,guided,256,256,10,1,1.365720e-04,0
histogram_omp_outer,9,guided,256,256,10,2,1.375030e-04,0
histogram_omp_outer,9,guided,256,256,10,3,1.362570e-04,0
histogram_omp_outer,9,guided,256,256,10,4,1.206380e-04,0
histogram_omp_outer,9,guided,256,256,10,5,1.305400e-04,0
histogram_omp_outer,9,guided,256,256,10,6,1.277080e-04,0
histogram_omp_outer,9,guided,256,256,10,7,1.296510e-04,0
histogram_omp_outer,9,guided,256,256,10,8,1.291380e-04,0
histogram_omp_outer,9,guided,256,256,10,9,1.220430e-04,0
histogram_omp_outer,9,guided,512,512,10,0,5.462970e-04,0
histogram_omp_outer,9,guided,512,512,10,1,3.785890e-04,0
histogram_omp_outer,9,guided,512,512,10,2,3.808210e-04,0
histogram_omp_outer,9,guided,512,512,10,3,2.784240e-04,0
histogram_omp_outer,9,guided,512,512,10,4,2.738220e-04,0
histogram_omp_outer,9,guided,512,512,10,5,3.817070e-04,0
histogram_omp_outer,9,guided,512,512,10,6,4.049130e-04,0
histogram_omp_outer,9,guided,512,512,10,7,4.099450e-04,0
histogram_omp_outer,9,guided,512,512,10,8,4.025960e-04,0
histogram_omp_outer,9,guided,512,512,10,9,3.995520e-04,0
histogram_omp_outer,9,guided,1024,1024,10,0,5.388790e-04,0
histogram_omp_outer,9,guided,1024,1024,10,1,2.140310e-04,0
histogram_omp_outer,9,guided,1024,1024,10,2,2.115650e-04,0
histogram_omp_outer,9,guided,1024,1024,10,3,2.095960e-04,0
histogram_omp_outer,9,guided,1024,1024,10,4,2.215650e-04,0
histogram_omp_outer,9,guided,1024,1024,10,5,2.120410e-04,0
histogram_omp_outer,9,guided,1024,1024,10,6,2.096770e-04,0
histogram_omp_outer,9,guided,1024,1024,10,7,2.058850e-04,0
histogram_omp_outer,9,guided,1024,1024,10,8,2.038330e-04,0
histogram_omp_outer,9,guided,1024,1024,10,9,2.023300e-04,0
histogram_omp_outer,9,guided,2048,2048,10,0,1.064240e-03,0
histogram_omp_outer,9,guided,2048,2048,10,1,7.481800e-04,0
histogram_omp_outer,9,guided,2048,2048,10,2,8.174190e-04,0
histogram_omp_outer,9,guided,2048,2048,10,3,7.375710e-04,0
histogram_omp_outer,9,guided,2048,2048,10,4,6.724200e-04,0
histogram_omp_outer,9,guided,2048,2048,10,5,6.561440e-04,0
histogram_omp_outer,9,guided,2048,2048,10,6,7.021480e-04,0
histogram_omp_outer,9,guided,2048,2048,10,7,6.273900e-04,0
histogram_omp_outer,9,guided,2048,2048,10,8,6.228890e-04,0
histogram_omp_outer,9,guided,2048,2048,10,9,7.198410e-04,0
histogram_omp_outer,9,guided,4096,4096,10,0,2.517725e-03,0
histogram_omp_outer,9,guided,4096,4096,10,1,2.261876e-03,0
histogram_omp_outer,9,guided,4096,4096,10,2,2.196398e-03,0
histogram_omp_outer,9,guided,4096,4096,10,3,2.193515e-03,0
histogram_omp_outer,9,guided,4096,4096,10,4,2.105884e-03,0
histogram_omp_outer,9,guided,4096,4096,10,5,2.048302e-03,0
histogram_omp_outer,9,guided,4096,4096,10,6,1.980120e-03,0
histogram_omp_outer,9,guided,4096,4096,10,7,1.900023e-03,0
histogram_omp_outer,9,guided,4096,4096,10,8,1.902896e-03,0
histogram_omp_outer,9,guided,4096,4096,10,9,1.831559e-03,0
histogram_omp_outer,9,guided,8192,8192,10,0,8.429559e-03,0
histogram_omp_outer,9,guided,8192,8192,10,1,9.017278e-03,0
histogram_omp_outer,9,guided,8192,8192,10,2,8.935391e-03,0
histogram_omp_outer,9,guided,8192,8192,10,3,1.026257e-02,0
histogram_omp_outer,9,guided,8192,8192,10,4,8.657282e-03,0
histogram_omp_outer,9,guided,8192,8192,10,5,8.193133e-03,0
histogram_omp_outer,9,guided,8192,8192,10,6,1.022723e-02,0
histogram_omp_outer,9,guided,8192,8192,10,7,9.655897e-03,0
histogram_omp_outer,9,guided,8192,8192,10,8,9.114054e-03,0
histogram_omp_outer,9,guided,8192,8192,10,9,9.393492e-03,0
histogram_omp_outer,9,guided,16384,16384,10,0,3.687617e-02,0
histogram_omp_outer,9,guided,16384,16384,10,1,3.976924e-02,0
histogram_omp_outer,9,guided,16384,16384,10,2,3.985918e-02,0
histogram_omp_outer,9,guided,16384,16384,10,3,3.888505e-02,0
histogram_omp_outer,9,guided,16384,16384,10,4,3.874190e-02,0
histogram_omp_outer,9,guided,16384,16384,10,5,3.900177e-02,0
histogram_omp_outer,9,guided,16384,16384,10,6,3.928659e-02,0
histogram_omp_outer,9,guided,16384,16384,10,7,3.867138e-02,0
histogram_omp_outer,9,guided,16384,16384,10,8,3.885413e-02,0
histogram_omp_outer,9,guided,16384,16384,10,9,3.904179e-02,0
histogram_omp_outer,11,static,4,4,10,0,2.468240e-04,0
histogram_omp_outer,11,static,4,4,10,1,1.219200e-05,0
histogram_omp_outer,11,static,4,4,10,2,1.137200e-05,0
histogram_omp_outer,11,static,4,4,10,3,1.206300e-05,0
histogram_omp_outer,11,static,4,4,10,4,1.267100e-05,0
histogram_omp_outer,11,static,4,4,10,5,1.084800e-05,0
histogram_omp_outer,11,static,4,4,10,6,1.006400e-05,0
histogram_omp_outer,11,static,4,4,10,7,9.704000e-06,0
histogram_omp_outer,11,static,4,4,10,8,1.103700e-05,0
histogram_omp_outer,11,static,4,4,10,9,1.142800e-05,0
histogram_omp_outer,11,static,8,8,10,0,3.633440e-04,0
histogram_omp_outer,11,static,8,8,10,1,1.447700e-05,0
histogram_omp_outer,11,static,8,8,10,2,1.555500e-05,0
histogram_omp_outer,11,static,8,8,10,3,1.564900e-05,0
histogram_omp_outer,11,static,8,8,10,4,1.525700e-05,0
histogram_omp_outer,11,static,8,8,10,5,1.303100e-05,0
histogram_omp_outer,11,static,8,8,10,6,1.384600e-05,0
histogram_omp_outer,11,static,8,8,10,7,1.319200e-05,0
histogram_omp_outer,11,static,8,8,10,8,1.533700e-05,0
histogram_omp_outer,11,static,8,8,10,9,1.258000e-05,0
histogram_omp_outer,11,static,16,16,10,0,3.414360e-04,0
histogram_omp_outer,11,static,16,16,10,1,1.619500e-05,0
histogram_omp_outer,11,static,16,16,10,2,1.588800e-05,0
histogram_omp_outer,11,static,16,16,10,3,1.451400e-05,0
histogram_omp_outer,11,static,16,16,10,4,1.664100e-05,0
histogram_omp_outer,11,static,16,16,10,5,1.592300e-05,0
histogram_omp_outer,11,static,16,16,10,6,1.595700e-05,0
histogram_omp_outer,11,static,16,16,10,7,1.511400e-05,0
histogram_omp_outer,11,static,16,16,10,8,1.497100e-05,0
histogram_omp_outer,11,static,16,16,10,9,1.428900e-05,0
histogram_omp_outer,11,static,32,32,10,0,2.767770e-04,0
histogram_omp_outer,11,static,32,32,10,1,1.668800e-05,0
histogram_omp_outer,11,static,32,32,10,2,1.724600e-05,0
histogram_omp_outer,11,static,32,32,10,3,1.468200e-05,0
histogram_omp_outer,11,static,32,32,10,4,1.852500e-05,0
histogram_omp_outer,11,static,32,32,10,5,1.659900e-05,0
histogram_omp_outer,11,static,32,32,10,6,1.406300e-05,0
histogram_omp_outer,11,static,32,32,10,7,1.792600e-05,0
histogram_omp_outer,11,static,32,32,10,8,1.645900e-05,0
histogram_omp_outer,11,static,32,32,10,9,1.562700e-05,0
histogram_omp_outer,11,static,64,64,10,0,3.844090e-04,0
histogram_omp_outer,11,static,64,64,10,1,2.134100e-05,0
histogram_omp_outer,11,static,64,64,10,2,5.606900e-05,0
histogram_omp_outer,11,static,64,64,10,3,2.311200e-05,0
histogram_omp_outer,11,static,64,64,10,4,2.269500e-05,0
histogram_omp_outer,11,static,64,64,10,5,2.202600e-05,0
histogram_omp_outer,11,static,64,64,10,6,2.230300e-05,0
histogram_omp_outer,11,static,64,64,10,7,2.324800e-05,0
histogram_omp_outer,11,static,64,64,10,8,2.121900e-05,0
histogram_omp_outer,11,static,64,64,10,9,2.225700e-05,0
histogram_omp_outer,11,static,128,128,10,0,3.464290e-04,0
histogram_omp_outer,11,static,128,128,10,1,3.579400e-05,0
histogram_omp_outer,11,static,128,128,10,2,3.362100e-05,0
histogram_omp_outer,11,static,128,128,10,3,3.523400e-05,0
histogram_omp_outer,11,static,128,128,10,4,3.672000e-05,0
histogram_omp_outer,11,static,128,128,10,5,3.485200e-05,0
histogram_omp_outer,11,static,128,128,10,6,3.598600e-05,0
histogram_omp_outer,11,static,128,128,10,7,3.463700e-05,0
histogram_omp_outer,11,static,128,128,10,8,3.571400e-05,0
histogram_omp_outer,11,static,128,128,10,9,3.299100e-05,0
histogram_omp_outer,11,static,256,256,10,0,3.869490e-04,0
histogram_omp_outer,11,static,256,256,10,1,5.084600e-05,0
histogram_omp_outer,11,static,256,256,10,2,3.940000e-05,0
histogram_omp_outer,11,static,256,256,10,3,4.750600e-05,0
histogram_omp_outer,11,static,256,256,10,4,5.105400e-05,0
histogram_omp_outer,11,static,256,256,10,5,5.128200e-05,0
histogram_omp_outer,11,static,256,256,10,6,5.009500e-05,0
histogram_omp_outer,11,static,256,256,10,7,5.369800e-05,0
histogram_omp_outer,11,static,256,256,10,8,5.334500e-05,0
histogram_omp_outer,11,static,256,256,10,9,4.704300e-05,0
histogram_omp_outer,11,static,512,512,10,0,4.257240e-04,0
histogram_omp_outer,11,static,512,512,10,1,1.579890e-04,0
histogram_omp_outer,11,static,512,512,10,2,2.447470e-04,0
histogram_omp_outer,11,static,512,512,10,3,2.794200e-04,0
histogram_omp_outer,11,static,512,512,10,4,2.812950e-04,0
histogram_omp_outer,11,static,512,512,10,5,2.383230e-04,0
histogram_omp_outer,11,static,512,512,10,6,2.387580e-04,0
histogram_omp_outer,11,static,512,512,10,7,2.290640e-04,0
histogram_omp_outer,11,static,512,512,10,8,2.196720e-04,0
histogram_omp_outer,11,static,512,512,10,9,2.210400e-04,0
histogram_omp_outer,11,static,1024,1024,10,0,4.752870e-04,0
histogram_omp_outer,11,static,1024,1024,10,1,1.821800e-04,0
histogram_omp_outer,11,static,1024,1024,10,2,1.817550e-04,0
histogram_omp_outer,11,static,1024,1024,10,3,1.771380e-04,0
histogram_omp_outer,11,static,1024,1024,10,4,1.799120e-04,0
histogram_omp_outer,11,static,1024,1024,10,5,1.775490e-04,0
histogram_omp_outer,11,static,1024,1024,10,6,1.897660e-04,0
histogram_omp_outer,11,static,1024,1024,10,7,1.823510e-04,0
histogram_omp_outer,11,static,1024,1024,10,8,1.755210e-04,0
histogram_omp_outer,11,static,1024,1024,10,9,1.686150e-04,0
histogram_omp_outer,11,static,2048,2048,10,0,9.133350e-04,0
histogram_omp_outer,11,static,2048,2048,10,1,6.046530e-04,0
histogram_omp_outer,11,static,2048,2048,10,2,6.226830e-04,0
histogram_omp_outer,11,static,2048,2048,10,3,6.081750e-04,0
histogram_omp_outer,11,static,2048,2048,10,4,6.002550e-04,0
histogram_omp_outer,11,static,2048,2048,10,5,6.179320e-04,0
histogram_omp_outer,11,static,2048,2048,10,6,5.832980e-04,0
histogram_omp_outer,11,static,2048,2048,10,7,5.554510e-04,0
histogram_omp_outer,11,static,2048,2048,10,8,5.632980e-04,0
histogram_omp_outer,11,static,2048,2048,10,9,5.653380e-04,0
histogram_omp_outer,11,static,4096,4096,10,0,2.633300e-03,0
histogram_omp_outer,11,static,4096,4096,10,1,2.598034e-03,0
histogram_omp_outer,11,static,4096,4096,10,2,2.378974e-03,0
histogram_omp_outer,11,static,4096,4096,10,3,2.208925e-03,0
histogram_omp_outer,11,static,4096,4096,10,4,2.093299e-03,0
histogram_omp_outer,11,static,4096,4096,10,5,2.082215e-03,0
histogram_omp_outer,11,static,4096,4096,10,6,1.964836e-03,0
histogram_omp_outer,11,static,4096,4096,10,7,1.926700e-03,0
histogram_omp_outer,11,static,4096,4096,10,8,1.933275e-03,0
histogram_omp_outer,11,static,4096,4096,10,9,1.846123e-03,0
histogram_omp_outer,11,static,8192,8192,10,0,1.000263e-02,0
histogram_omp_outer,11,static,8192,8192,10,1,9.292194e-03,0
histogram_omp_outer,11,static,8192,8192,10,2,8.672080e-03,0
histogram_omp_outer,11,static,8192,8192,10,3,8.592496e-03,0
histogram_omp_outer,11,static,8192,8192,10,4,9.282737e-03,0
histogram_omp_outer,11,static,8192,8192,10,5,9.967322e-03,0
histogram_omp_outer,11,static,8192,8192,10,6,9.391316e-03,0
histogram_omp_outer,11,static,8192,8192,10,7,8.722233e-03,0
histogram_omp_outer,11,static,8192,8192,10,8,8.693061e-03,0
histogram_omp_outer,11,static,8192,8192,10,9,1.015268e-02,0
histogram_omp_outer,11,static,16384,16384,10,0,3.437888e-02,0
histogram_omp_outer,11,static,16384,16384,10,1,3.665577e-02,0
histogram_omp_outer,11,static,16384,16384,10,2,3.640030e-02,0
histogram_omp_outer,11,static,16384,16384,10,3,3.646042e-02,0
histogram_omp_outer,11,static,16384,16384,10,4,3.649536e-02,0
histogram_omp_outer,11,static,16384,16384,10,5,3.638466e-02,0
histogram_omp_outer,11,static,16384,16384,10,6,3.651218e-02,0
histogram_omp_outer,11,static,16384,16384,10,7,3.637271e-02,0
histogram_omp_outer,11,static,16384,16384,10,8,3.641025e-02,0
histogram_omp_outer,11,static,16384,16384,10,9,3.652019e-02,0
histogram_omp_outer,11,dynamic,4,4,10,0,2.772100e-04,0
histogram_omp_outer,11,dynamic,4,4,10,1,1.169400e-05,0
histogram_omp_outer,11,dynamic,4,4,10,2,1.017400e-05,0
histogram_omp_outer,11,dynamic,4,4,10,3,1.210400e-05,0
histogram_omp_outer,11,dynamic,4,4,10,4,9.745000e-06,0
histogram_omp_outer,11,dynamic,4,4,10,5,1.087400e-05,0
histogram_omp_outer,11,dynamic,4,4,10,6,1.144100e-05,0
histogram_omp_outer,11,dynamic,4,4,10,7,1.138100e-05,0
histogram_omp_outer,11,dynamic,4,4,10,8,1.013000e-05,0
histogram_omp_outer,11,dynamic,4,4,10,9,1.025200e-05,0
histogram_omp_outer,11,dynamic,8,8,10,0,3.441870e-04,0
histogram_omp_outer,11,dynamic,8,8,10,1,1.527400e-05,0
histogram_omp_outer,11,dynamic,8,8,10,2,1.457700e-05,0
histogram_omp_outer,11,dynamic,8,8,10,3,1.585100e-05,0
histogram_omp_outer,11,dynamic,8,8,10,4,1.323400e-05,0
histogram_omp_outer,11,dynamic,8,8,10,5,1.409700e-05,0
histogram_omp_outer,11,dynamic,8,8,10,6,1.462200e-05,0
histogram_omp_outer,11,dynamic,8,8,10,7,1.378900e-05,0
histogram_omp_outer,11,dynamic,8,8,10,8,1.515500e-05,0
histogram_omp_outer,11,dynamic,8,8,10,9,2.854600e-05,0
histogram_omp_outer,11,dynamic,16,16,10,0,3.730060e-04,0
histogram_omp_outer,11,dynamic,16,16,10,1,1.679500e-05,0
histogram_omp_outer,11,dynamic,16,16,10,2,1.681800e-05,0
histogram_omp_outer,11,dynamic,16,16,10,3,1.753700e-05,0
histogram_omp_outer,11,dynamic,16,16,10,4,1.715400e-05,0
histogram_omp_outer,11,dynamic,16,16,10,5,1.599100e-05,0
histogram_omp_outer,11,dynamic,16,16,10,6,2.106400e-05,0
histogram_omp_outer,11,dynamic,16,16,10,7,1.858200e-05,0
histogram_omp_outer,11,dynamic,16,16,10,8,1.626100e-05,0
histogram_omp_outer,11,dynamic,16,16,10,9,1.737200e-05,0
histogram_omp_outer,11,dynamic,32,32,10,0,3.462090e-04,0
histogram_omp_outer,11,dynamic,32,32,10,1,2.146900e-05,0
histogram_omp_outer,11,dynamic,32,32,10,2,2.194600e-05,0
histogram_omp_outer,11,dynamic,32,32,10,3,2.086600e-05,0
histogram_omp_outer,11,dynamic,32,32,10,4,2.136500e-05,0
histogram_omp_outer,11,dynamic,32,32,10,5,3.597800e-05,0
histogram_omp_outer,11,dynamic,32,32,10,6,1.952300e-05,0
histogram_omp_outer,11,dynamic,32,32,10,7,2.194600e-05,0
histogram_omp_outer,11,dynamic,32,32,10,8,1.904600e-05,0
histogram_omp_outer,11,dynamic,32,32,10,9,2.101200e-05,0
histogram_omp_outer,11,dynamic,64,64,10,0,3.553640e-04,0
histogram_omp_outer,11,dynamic,64,64,10,1,2.735500e-05,0
histogram_omp_outer,11,dynamic,64,64,10,2,2.648900e-05,0
histogram_omp_outer,11,dynamic,64,64,10,3,3.112000e-05,0
histogram_omp_outer,11,dynamic,64,64,10,4,2.690300e-05,0
histogram_omp_outer,11,dynamic,64,64,10,5,2.556200e-05,0
histogram_omp_outer,11,dynamic,64,64,10,6,2.556300e-05,0
histogram_omp_outer,11,dynamic,64,64,10,7,2.846800e-05,0
histogram_omp_outer,11,dynamic,64,64,10,8,2.726600e-05,0
histogram_omp_outer,11,dynamic,64,64,10,9,2.723100e-05,0
histogram_omp_outer,11,dynamic,128,128,10,0,3.610350e-04,0
histogram_omp_outer,11,dynamic,128,128,10,1,3.768000e-05,0
histogram_omp_outer,11,dynamic,128,128,10,2,3.642600e-05,0
histogram_omp_outer,11,dynamic,128,128,10,3,3.593700e-05,0
histogram_omp_outer,11,dynamic,128,128,10,4,3.696500e-05,0
histogram_omp_outer,11,dynamic,128,128,10,5,3.691700e-05,0
histogram_omp_outer,11,dynamic,128,128,10,6,3.214600e-05,0
histogram_omp_outer,11,dynamic,128,128,10,7,3.322500e-05,0
histogram_omp_outer,11,dynamic,128,128,10,8,3.755700e-05,0
histogram_omp_outer,11,dynamic,128,128,10,9,3.716300e-05,0
histogram_omp_outer,11,dynamic,256,256,10,0,4.234070e-04,0
histogram_omp_outer,11,dynamic,256,256,10,1,1.082610e-04,0
histogram_omp_outer,11,dynamic,256,256,10,2,9.699400e-05,0
histogram_omp_outer,11,dynamic,256,256,10,3,5.437700e-05,0
histogram_omp_outer,11,dynamic,256,256,10,4,7.482100e-05,0
histogram_omp_outer,11,dynamic,256,256,10,5,7.765500e-05,0
histogram_omp_outer,11,dynamic,256,256,10,6,7.434000e-05,0
histogram_omp_outer,11,dynamic,256,256,10,7,6.373800e-05,0
histogram_omp_outer,11,dynamic,256,256,10,8,6.544300e-05,0
histogram_omp_outer,11,dynamic,256,256,10,9,6.610900e-05,0
histogram_omp_outer,11,dynamic,512,512,10,0,4.460760e-04,0
histogram_omp_outer,11,dynamic,512,512,10,1,1.368830e-04,0
histogram_omp_outer,11,dynamic,512,512,10,2,1.818150e-04,0
histogram_omp_outer,11,dynamic,512,512,10,3,1.824470e-04,0
histogram_omp_outer,11,dynamic,512,512,10,4,1.972320e-04,0
histogram_omp_outer,11,dynamic,512,512,10,5,1.975150e-04,0
histogram_omp_outer,11,dynamic,512,512,10,6,2.761320e-04,0
histogram_omp_outer,11,dynamic,512,512,10,7,2.895780e-04,0
histogram_omp_outer,11,dynamic,512,512,10,8,2.946210e-04,0
histogram_omp_outer,11,dynamic,512,512,10,9,2.848060e-04,0
histogram_omp_outer,11,dynamic,1024,1024,10,0,5.746590e-04,0
histogram_omp_outer,11,dynamic,1024,1024,10,1,1.948540e-04,0
histogram_omp_outer,11,dynamic,1024,1024,10,2,1.958380e-04,0
histogram_omp_outer,11,dynamic,1024,1024,10,3,2.001860e-04,0
histogram_omp_outer,11,dynamic,1024,1024,10,4,2.073710e-04,0
histogram_omp_outer,11,dynamic,1024,1024,10,5,2.225950e-04,0
histogram_omp_outer,11,dynamic,1024,1024,10,6,2.191860e-04,0
histogram_omp_outer,11,dynamic,1024,1024,10,7,2.106720e-04,0
histogram_omp_outer,11,dynamic,1024,1024,10,8,2.006540e-04,0
histogram_omp_outer,11,dynamic,1024,1024,10,9,2.001630e-04,0
histogram_omp_outer,11,dynamic,2048,2048,10,0,7.880180e-04,0
histogram_omp_outer,11,dynamic,2048,2048,10,1,5.530670e-04,0
histogram_omp_outer,11,dynamic,2048,2048,10,2,5.581680e-04,0
histogram_omp_outer,11,dynamic,2048,2048,10,3,5.473940e-04,0
histogram_omp_outer,11,dynamic,2048,2048,10,4,5.470780e-04,0
histogram_omp_outer,11,dynamic,2048,2048,10,5,5.656940e-04,0
histogram_omp_outer,11,dynamic,2048,2048,10,6,5.380290e-04,0
histogram_omp_outer,11,dynamic,2048,2048,10,7,5.344000e-04,0
histogram_omp_outer,11,dynamic,2048,2048,10,8,5.268300e-04,0
histogram_omp_outer,11,dynamic,2048,2048,10,9,5.177090e-04,0
histogram_omp_outer,11,dynamic,4096,4096,10,0,2.050936e-03,0
histogram_omp_outer,11,dynamic,4096,4096,10,1,1.838544e-03,0
histogram_omp_outer,11,dynamic,4096,4096,10,2,1.816683e-03,0
histogram_omp_outer,11,dynamic,4096,4096,10,3,1.748709e-03,0
histogram_omp_outer,11,dynamic,4096,4096,10,4,1.758467e-03,0
histogram_omp_outer,11,dynamic,4096,4096,10,5,1.697502e-03,0
histogram_omp_outer,11,dynamic,4096,4096,10,6,1.670216e-03,0
histogram_omp_outer,11,dynamic,4096,4096,10,7,1.699258e-03,0
histogram_omp_outer,11,dynamic,4096,4096,10,8,1.663848e-03,0
histogram_omp_outer,11,dynamic,4096,4096,10,9,1.619978e-03,0
histogram_omp_outer,11,dynamic,8192,8192,10,0,6.127883e-03,0
histogram_omp_outer,11,dynamic,8192,8192,10,1,5.711249e-03,0
histogram_omp_outer,11,dynamic,8192,8192,10,2,5.549534e-03,0
histogram_omp_outer,11,dynamic,8192,8192,10,3,5.481113e-03,0
histogram_omp_outer,11,dynamic,8192,8192,10,4,5.450797e-03,0
histogram_omp_outer,11,dynamic,8192,8192,10,5,5.383252e-03,0
histogram_omp_outer,11,dynamic,8192,8192,10,6,5.296649e-03,0
histogram_omp_outer,11,dynamic,8192,8192,10,7,5.186187e-03,0
histogram_omp_outer,11,dynamic,8192,8192,10,8,5.090903e-03,0
histogram_omp_outer,11,dynamic,8192,8192,10,9,5.037722e-03,0
